DOI,,,,,Metal_1,Metal_2,Metal_3,Sample Name,Metal_1_Amount,Metal_2_Amount,Metal_3_Amount,Metal_1_Proportion,Metal_2_Proportion,Metal_3_Proportion,Hydrothermal Temp degree,Hydrothermal Time min,Hydrothermal Strring,Strong Reductant in liquid,Weak Reductant in liquid,Mixed in solid or liquired,Acid wash or not,Annealing Temp degree,Annealing Rising Rtae degree min-1,Annealing Time min,Annealing Stirring,Annealing Inert,Annealing Reductive,Proton Concentration M,Catalyst_Loading mg cm -2,Support Material Loading mg cm -2,support not carbon,Glassy Carbon_0/Carbon Paper_1,Scanning Speed mV s-1,O2 saturated/1 for yes,Overpotential mV @10 mA cm-2 (raw),Overpotential mV @10 mA cm-2,,
10.1021/acsami.8b11970,,,,,Ir,None,None,ir/gC 3 N 4 /NG-6.1,1,0,0,100,0,0,200,720,0,0,0,0,0,25,0,0,0,0,0,1,0.006902405,0.106251768,1,0,5,1,318.07973,318 ,,
10.1021/acsami.8b11970,,,,,Ir,None,None,ir/gC 3 N 4 /NG-5.6,1,0,0,100,0,0,200,720,0,0,0,0,0,25,0,0,0,0,0,1,0.006336634,0.106817539,1,0,5,1,301.06972,301 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,H-RuO2-1,1.171875,0.375742091,0,75.7212496,24.2787504,0,25,60,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,227.23685,227 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,H-RuO2-2,1.171875,0.375742091,0,75.7212496,24.2787504,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,200.01238,200 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,H-RuO2-3,1.171875,0.375742091,0,75.7212496,24.2787504,0,25,180,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,235.3264,235 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,H-RuO2-4,1.171875,0.375742091,0,75.7212496,24.2787504,0,25,240,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,243.57153,244 ,,
10.1016/j.checat.2022.01.012,,,,,Al,Ru,None,Al-RuO2,2.777777778,0.375742091,0,88.08499371,11.91500629,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,248.05487,248 ,,
10.1016/j.checat.2022.01.012,,,,,Fe,Ru,None,Fe-RuO2,1.339285714,0.375742091,0,78.0911954,21.9088046,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,260.13263,260 ,,
10.1016/j.checat.2022.01.012,,,,,Co,Ru,None,Co-RuO2,1.293103448,0.375742091,0,77.48490907,22.51509093,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,233.78115,234 ,,
10.1016/j.checat.2022.01.012,,,,,Ru,Co,None,5-H-RuO2,0.375742091,0.078125,0,82.78681103,17.21318897,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,246.21386,246 ,,
10.1016/j.checat.2022.01.012,,,,,Ru,Co,None,15-H-RuO2,0.375742091,0.234375,0,61.58524264,38.41475736,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,243.06811,243 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,30-H-RuO2,0.46875,0.375742091,0,55.50673656,44.49326344,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,240.07965,240 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,45-H-RuO2,0.703125,0.375742091,0,65.17253201,34.82746799,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,224.03634,224 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,60-H-RuO2,0.9375,0.375742091,0,71.38820837,28.61179163,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,219.16044,219 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,90-H-RuO2,1.40625,0.375742091,0,78.91449167,21.08550833,0,25,120,1,0,0,0,1,25,0,0,0,0,0,1,0.25477707,0,0,0,5,1,236.93391,237 ,,
10.1016/j.checat.2022.01.012,,,,,Cu,Ru,None,H-RuO2-2,1.171875,0.375742091,0,75.7212496,24.2787504,0,25,120,1,0,0,0,1,25,0,0,0,0,0,0.1,0.25477707,0,0,0,5,1,243,243 ,,
10.1038/s41929-021-00732-9,,,,,Co,Mn,None,Co2MnO4,2,1,0,66.66666667,33.33333333,0,25,,1,0,0,0,0,25,0,0,0,0,0,1,10,0,0,1,10,,330,330 ,,
10.1002/bkcs.12382,,,,,Ir,None,None,Ir NF,1,0,0,100,0,0,25,,1,0,0,0,0,500,3,60,0,0,0,1,0.857142857,0,0,0,5,,265.48309,265 ,,
10.1002/bkcs.12382,,,,,Ir,Co,None,Ir0.75Co0.25 NF,0.75,0.25,0,75,25,0,25,,1,0,0,0,0,500,3,60,0,0,0,1,0.857142857,0,0,0,5,,253.28502,253 ,,
10.1002/bkcs.12382,,,,,Ir,Co,None,Ir0.5Co0.5 NF,0.5,0.5,0,50,50,0,25,,1,0,0,0,0,500,3,60,0,0,0,1,0.857142857,0,0,0,5,,247.72947,248 ,,
10.1002/bkcs.12382,,,,,Co,Ir,None,Ir0.25Co0.75 NF,0.75,0.25,0,75,25,0,25,,1,0,0,0,0,500,3,60,0,0,0,1,0.857142857,0,0,0,5,,251.5942,252 ,,
10.1016/j.apcatb.2022.121199,,,,,Ru,None,None,Ru-30,1,0,0,100,0,0,25,300,0,1,0,0,0,350,,30,0,0,0,1,1,0,0,1,1,,181.47887,181 ,,
10.1016/j.apcatb.2022.121199,,,,,Ru,None,None,Ru-60,1,0,0,100,0,0,25,300,0,1,0,0,0,350,,60,0,0,0,1,1,0,0,1,1,,216.91816,217 ,,
10.1016/j.apcatb.2022.121199,,,,,Ru,None,None,Ru-30,1,0,0,100,0,0,25,300,0,1,0,0,0,250,,30,0,0,0,1,1,0,0,1,1,,180.1507,180 ,,
10.1016/j.apcatb.2022.121199,,,,,Ru,None,None,Ru-30,1,0,0,100,0,0,25,300,0,1,0,0,0,450,,30,0,0,0,1,1,0,0,1,1,,186.32067,186 ,,
10.1016/j.apcatb.2022.121199,,,,,Ru,None,None,Ru-30,1,0,0,100,0,0,25,300,0,1,0,0,0,550,,30,0,0,0,1,1,0,0,1,1,,220.8725,221 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,None,None,Ru ONAs,1,0,0,100,0,0,210,180,1,0,1,0,0,250,,90,0,0,0,1,0.08492569,0.16985138,0,0,5,,255.8107,256 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,5%-Pt-Ru-ONAs,0.0125131,0.001779812,0,87.54759065,12.45240935,0,210,300,1,0,1,0,0,250,,90,0,0,0,1,0.08492569,0.16985138,0,0,5,,239.94639,240 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,2%-Pt-Ru-ONAs,0.0125131,0.000762777,0,94.25441683,5.745583172,0,210,300,1,0,1,0,0,250,,90,0,0,0,1,0.08492569,0.16985138,0,0,5,,226.86493,227 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,10%-Pt-Ru-ONAs,0.0125131,0.003559624,0,77.85301458,22.14698542,0,210,300,1,0,1,0,0,250,,90,0,0,0,1,0.08492569,0.16985138,0,0,5,,264.91084,265 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,None,None,Ru ONAs,1,0,0,100,0,0,210,180,1,0,1,0,0,250,,90,0,0,0,0.1,0.08492569,0.16985138,0,0,5,,270.80156,271 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,5%-Pt-Ru-ONAs,0.0125131,0.001779812,0,87.54759065,12.45240935,0,210,300,1,0,1,0,0,250,,90,0,0,0,0.1,0.08492569,0.16985138,0,0,5,,252.1747,252 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,2%-Pt-Ru-ONAs,0.0125131,0.000762777,0,94.25441683,5.745583172,0,210,300,1,0,1,0,0,250,,90,0,0,0,0.1,0.08492569,0.16985138,0,0,5,,234.05567,234 ,,
10.1016/S1872-2067(21)63952-9,,,,,Ru,Pt,None,10%-Pt-Ru-ONAs,0.0125131,0.003559624,0,77.85301458,22.14698542,0,210,300,1,0,1,0,0,250,,90,0,0,0,0.1,0.08492569,0.16985138,0,0,5,,280.0642,280 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,None,Y2Ru2O7,2,2,0,50,50,0,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,379.25811,379 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,Mn,Y2Ru1.8Mn0.2O7,2,1.8,0.2,50,45,5,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,401.34242,401 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,Mn,Y2Ru1.6Mn0.4O7,2,1.6,0.4,50,40,10,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,403.4601,403 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,Mn,Y2Ru1.4Mn0.6O7,2,1.4,0.6,50,35,15,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,418.7376,419 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,Mn,Y2Ru1.2Mn0.8O7,2,1.2,0.8,50,30,20,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,397.56086,398 ,,
10.1186/s40580-022-00311-z,,,,,Y,Ru,Mn,Y2Ru1Mn1O7,2,1,1,50,25,25,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,388.63638,389 ,,
10.1186/s40580-022-00311-z,,,,,Y,Mn,Ru,Y2Mn1.2Ru0.8O7,2,1.2,0.8,50,30,20,80,300,1,0,0,0,0,1000,5,720,0,0,0,0.1,0.02551020 ,0.02551020 ,0,0,10,1,415.71235,416 ,,
10.1016/j.jallcom.2022.163787,,,,,Ru,None,None,Ru-RuO2-NC,1,0,0,100,0,0,25,,1,0,0,1,0,700,5,120,0,1,0,1,0.282142857,0.075,0,0,5,,176,176 ,,
10.1016/j.cej.2021.130337,,,,,Ir,Ni,None,α-Ni(OH) 2 @Ir,2,1,0,66.66666667,33.33333333,0,40,180,1,1,0,0,0,25,0,0,0,0,0,1,0.285,0,0,0,5,,238,238 ,,
10.1007/s12274-022-4337-z,,,,,B,Ru,None,B-RuO2,3,1,0,75,25,0,180,640,0,0,0,0,0,300,,120,0,0,0,1,0.10191,0,0,0,2,,200,200 ,,
10.1007/s12274-022-4337-z,,,,,B,Ru,None,B-RuO2,2,1,0,66.66666667,33.33333333,0,180,640,0,0,0,0,0,300,,120,0,0,0,1,0.10191,0,0,0,2,,256.01164,256 ,,
10.1007/s12274-022-4337-z,,,,,B,Ru,None,B-RuO2,4,1,0,80,20,0,180,640,0,0,0,0,0,300,,120,0,0,0,1,0.10191,0,0,0,2,,241.46626,241 ,,
10.1016/j.jpowsour.2022.231189,,,,,Ir,Ru,None,IrRu x @Ir,1.292091206,0.595863665,0,68.43867012,31.56132988,0,90,180,1,0,0,0,1,350,10,120,0,0,1,1,0.071428571,0,0,0,5,1,288,288 ,,
10.1016/j.ijhydene.2022.02.078,,,,,Fe,Ir,None,Ir(5)/Fe@NCNT-900,7.39918609,0.016447368,0,99.77820683,0.221793169,0,80,360,1,0,0,0,1,900,5,360,0,1,0,1,0.255,0,0,0,10,,437,437 ,,
10.1016/j.ijhydene.2022.02.078,,,,,Fe,Ir,None,Ir(20)/Fe@NCNT-900,7.39918609,0.065789474,0,99.11869137,0.881308628,0,80,360,1,0,0,0,1,900,5,360,0,1,0,1,0.255,0,0,0,10,,300,300 ,,
10.1016/j.ijhydene.2022.02.078,,,,,Fe,Ir,None,Ir(40)/Fe@NCNT-900,7.39918609,0.131578947,0,98.25278114,1.747218865,0,80,360,1,0,0,0,1,900,5,360,0,1,0,1,0.255,0,0,0,10,,363,363 ,,
10.1016/j.ijhydene.2022.02.078,,,,,Fe,Ir,None,Ir(20)/Fe@NCNT-850,7.39918609,0.065789474,0,99.11869137,0.881308628,0,80,360,1,0,0,0,1,850,5,360,0,1,0,1,0.255,0,0,0,10,,395,395 ,,
10.1016/j.ijhydene.2022.02.078,,,,,Fe,Ir,None,Ir(20)/Fe@NCNT-950,7.39918609,0.065789474,0,99.11869137,0.881308628,0,80,360,1,0,0,0,1,950,5,360,0,1,0,1,0.255,0,0,0,10,,370,370 ,,
10.1007/s12678-022-00717-7,,,,,Ir,Pt,Pd,Ir50Pd5Pt45/C in-situ,50,45,5,50,45,5,140,360,1,0,1,0,0,25,0,0,0,0,0,1,0.318696882,0.743626058,0,0,10,,380.85395,381 ,,
10.1007/s12678-022-00717-7,,,,,Pt,Ir,Pd,Ir30Pd5Pt65/C in-situ,65,30,5,65,30,5,140,360,1,0,1,0,0,25,0,0,0,0,0,1,0.318696882,0.743626058,0,0,10,,390.55825,391 ,,
10.1039/D1TA07789A,,,,,Ru,Ir,Te,RuIrTe NTs,0.08,0.08,0.0390625,40.18838305,40.18838305,19.62323391,190,120,1,0,1,0,0,25,0,0,0,0,0,1,0.354107649,0,0,0,5,,204.72926,205 ,,
10.1039/D1TA07789A,,,,,Ir,Te,None,IrTe NTs,0.08,0.0390625,0,67.19160105,32.80839895,0,190,120,1,0,1,0,0,25,0,0,0,0,0,1,0.354107649,0,0,0,5,,311.2566,311 ,,
10.1039/D2TA00459C,,,,,Ir,Pt,Pd,PdPt3Ir1 PNTs/C,0.016447368,0.012195122,0.011320755,41.1562384,30.51584506,28.32791654,200,60,1,0,1,0,0,25,0,0,0,0,0,0.1,0.010191083,0.040764331,0,0,10,1,358,358 ,,
10.1039/D2TA00459C,,,,,Ir,Pt,Pd,PdPt3Ir1 PNTs/C-400,0.016447368,0.012195122,0.011320755,41.1562384,30.51584506,28.32791654,200,60,1,0,1,0,0,400,,120,0,1,0,0.1,0.010191083,0.040764331,0,0,10,1,337,337 ,,
10.1039/C6NR08359E,,,,,Ir,Pt,None,Pt-Ir NOs,0.03,0.03,0,50,50,0,180,1440,0,0,1,0,0,350,,240,0,0,0,1,0.040816327,0.163265306,0,0,10,1,334,334 ,,
10.1002/anie.202102275,,,,,Pd,Ir,Pt,Pt1.4L/Ir3.1L nanocages/C,0.581132075,0.143076923,0.0546875,74.60966593,18.36918298,7.02115109,190,10,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0153,0.0612,0,0,10,1,270.9648,271 ,,
10.1002/anie.202102275,,,,,Pd,Pt,Ir,Pt3.1L/Ir1.3L nanocages/C,0.587735849,0.133854167,0.061538462,75.04973528,17.09223589,7.858028832,190,10,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0153,0.0612,0,0,10,1,312.46411,312 ,,
10.1002/anie.202102275,,,,,Pd,Ir,Pt,Ir3.2L/Pt1.4L nanocages/C,0.574528302,0.135897436,0.065625,74.0323118,17.51141121,8.456276994,190,10,1,0,1,0,0,25,0,0,0,0,0,0.1,0.0153,0.0612,0,0,10,1,258.54726,259 ,,
10.1016/j.nanoen.2022.107445,,,,,S,Mo,Ru,Ru@MoO(S)3,30,2,0.05,93.60374415,6.24024961,0.15600624,80,600,0,0,0,0,0,600,,120,0,1,0,1,0.714,0,0,0,5,,265,265 ,,
10.1039/D2TA00870J,,,,,Ir,Pb,None,Ir5Pb,5,1,0,83.33333333,16.66666667,0,190,300,0,0,1,0,0,25,0,0,0,0,0,0.1,0.032611465,0,0,0,10,0,443.93238,444 ,,
10.1039/D2TA00870J,,,,,Ir,Pb,None,Ir4Pb,4,1,0,80,20,0,190,300,0,0,1,0,0,25,0,0,0,0,0,0.1,0.032611465,0,0,0,10,0,381.07561,381 ,,
10.1039/D2TA00870J,,,,,Ir,Pb,None,Ir3Pb,3,1,0,75,25,0,190,300,0,0,1,0,0,25,0,0,0,0,0,0.1,0.032611465,0,0,0,10,0,307.51981,308 ,,
10.1021/acsaem.2c00292,,,,,Ir,Zn,None,IrO2-ZnO_12,0.060955188,0.031548056,0,65.89518971,34.10481029,0,70,75,1,0,0,0,0,600,,720,0,0,0,1,0.849858357,0,0,0,10,0,254.29237,254 ,,
10.1021/acsaem.2c00292,,,,,Ir,Zn,None,IrO2-ZnO_3,0.060955188,0.031548056,0,65.89518971,34.10481029,0,70,75,1,0,0,0,0,600,,180,0,0,0,1,0.849858357,0,0,0,10,0,269.82774,270 ,,
10.1021/acsaem.2c00292,,,,,Ir,Zn,None,IrO2-ZnO_1,0.060955188,0.031548056,0,65.89518971,34.10481029,0,70,75,1,0,0,0,0,600,,60,0,0,0,1,0.849858357,0,0,0,10,0,267.30576,267 ,,
10.1021/acsaem.2c00292,,,,,Ir,None,None,IrO2_12,0.060955188,0,0,100,0,0,70,75,1,0,0,0,0,600,,720,0,0,0,1,0.849858357,0,0,0,10,0,297,297 ,,
10.1021/acsomega.9b04237,,,,,Ru,Mn,Fe,MnFeRu-50,50,25,25,50,25,25,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,323.21579,323 ,,
10.1021/acsomega.9b04237,,,,,Ru,Mn,Fe,MnFeRu-70,70,15,15,70,15,15,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,281.00422,281 ,,
10.1021/acsomega.9b04237,,,,,Ru,Mn,Fe,MnFeRu-80,80,10,10,80,10,10,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,336.48228,336 ,,
10.1021/acsomega.9b04237,,,,,Ru,Mn,Fe,MnFeRu-90,90,5,5,90,5,5,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,262.31052,262 ,,
10.1021/acsaem.9b00266,,,,,Ru,Co,Ni,Ru0.9Co0.06Ni0.04,90,6,4,90,6,4,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,332.09406,332 ,,
10.1021/acsaem.9b00266,,,,,Ru,Co,Ni,Ru0.9Co0.05Ni0.05,90,5,5,90,5,5,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,363.99419,364 ,,
10.1021/acsaem.9b00266,,,,,Ru,Co,Ni,Ru0.8Co0.12Ni0.08,80,12,8,80,12,8,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,399.5751,400 ,,
10.1021/acsaem.9b00266,,,,,Ru,Co,Ni,Ru0.7Co0.18Ni0.12,70,18,12,70,18,12,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,370.74229,371 ,,
10.1021/acsaem.9b00266,,,,,Ru,Co,Ni,Ru0.7Co0.15Ni0.15,70,15,15,70,15,15,150,600,0,0,0,0,0,600,,360,0,0,0,0.1,0.2,0,0,1,50,,456.01379,456 ,,
10.1002/cctc.202001428,,,,,Co,None,None,1L/FTO,1,0,0,100,0,0,25,3.5,1,0,0,0,0,300,,70,0,0,0,0.1,0.040677966,0,0,1,10,,564,564 ,,
10.1002/cctc.202001428,,,,,Co,None,None,3L/FTO,1,0,0,100,0,0,25,3.5,1,0,0,0,0,300,,70,0,0,0,0.1,0.174135684,0,0,1,10,,520.4326,520 ,,
10.1002/cctc.202001428,,,,,Co,Li,None,Li 5 at% 3L/FTO,0.95,0.05,0,95,5,0,25,3.5,1,0,0,0,0,300,,70,0,0,0,0.1,0.174135684,0,0,1,10,,507.73577,508 ,,
10.1002/cctc.202001428,,,,,Co,Li,None,Li 7.5 at% 3L/FTO,0.925,0.075,0,92.5,7.5,0,25,3.5,1,0,0,0,0,300,,70,0,0,0,0.1,0.174135684,0,0,1,10,,513.02611,513 ,,
10.1002/cctc.202001428,,,,,Co,Li,None,Li 10 at% 3L/FTO,0.9,0.1,0,90,10,0,25,3.5,1,0,0,0,0,300,,70,0,0,0,0.1,0.174135684,0,0,1,10,,517.39947,517 ,,
10.1002/aesr.202000074,,,,,Se,Ir,Bi,BiIr 4 Se 8,8,4,1,61.53846154,30.76923077,7.692307692,25,180,1,0,0,1,0,900,1.5,7200,0,1,0,1,0.25,0,0,0,10,1,379,379 ,,
10.1016/j.jpowsour.2022.231069,,,,,Ir,None,None,AC,1,0,0,100,0,0,160,180,1,0,1,0,0,25,0,0,0,0,0,2,0.25,0,0,0,10,,288,288 ,,
10.1016/j.jpowsour.2022.231069,,,,,Ir,None,None,NN,1,0,0,100,0,0,80,60,0,0,0,0,0,550,,30,0,0,0,2,0.25,0,0,0,10,,315,315 ,,
10.1002/smll.201804577,,,,,Ru,None,None,Ru-faceted,1,0,0,100,0,0,145,2880,1,0,1,0,0,25,0,0,0,0,0,0.1,0.127388535,0,0,0,50,0,180,180 ,,
10.1039/D1CC02349G,,,,,Fe,Ir,None,Ir-NS,0.241540059,0.12,0,66.80865733,33.19134267,0,25,360,1,1,0,0,1,25,0,0,0,0,0,1,0.285,2.565,0,0,5,,254,254 ,,
10.1039/D1CC02349G,,,,,Ir,None,None,Ir-NP,1,0,0,100,0,0,25,360,1,1,0,0,1,25,0,0,0,0,0,1,0.285,2.565,0,0,5,,266,266 ,,
10.1149/1945-7111/ab9b0c,,,,,Zn,Ir,None,Ir-C/1,4,0.073,0,98.20770931,1.792290695,0,25,300,1,0,0,0,0,950,1,120,0,1,0,1,0.010265494,0.188678185,0,0,10,0,360.11667,360 ,,
10.1149/1945-7111/ab9b0c,,,,,Zn,Ir,None,Ir-C/2,4,0.146,0,96.47853353,3.521466474,0,25,300,1,0,0,0,0,950,1,120,0,1,0,1,0.010026761,0.188916917,0,0,10,0,427.3883,427 ,,
10.1002/admi.202001145,,,,,Ir,Ni,None,Ir3Ni2/BMNC,3,2,0,60,40,0,160,300,1,0,1,0,0,200,5,120,0,1,0,0.1,0.032648,0.391352,0,0,5,0,321,321 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn3-CoO,300,97,3,75,24.25,0.75,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,334,334 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn6-CoO,300,94,6,75,23.5,1.5,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,332,332 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn9-CoO,300,91,9,75,22.75,2.25,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,366,366 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn12-CoO,300,88,12,75,22,3,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,397,397 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn15-CoO,300,85,15,75,21.25,3.75,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,451,451 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,None,CoO,300,100,0,75,25,0,130,540,0,0,0,0,0,350,3,120,0,1,0,1,100,0,0,1,5,,475,475 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn3-CoOOH,300,97,3,75,24.25,0.75,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,479,479 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn6-CoOOH,300,94,6,75,23.5,1.5,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,386,386 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn9-CoOOH,300,91,9,75,22.75,2.25,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,502,502 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn12-CoOOH,300,88,12,75,22,3,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,614,614 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,Mn,Mn15-CoOOH,300,85,15,75,21.25,3.75,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,608,608 ,,
10.1016/j.jechem.2022.04.052,,,,,F,Co,None,CoOOH,300,100,0,75,25,0,130,540,0,0,0,0,0,25,0,0,0,0,0,1,121.3333333,0,0,1,5,,646,646 ,,
10.1039/D0NR02951C,,,,,Ni,Ir,None,IrNiO x /C,3.94,1,0,79.75708502,20.24291498,0,80,30,1,0,1,0,0,400,,240,0,0,1,1,0.041,0.164,0,0,10,0,399,399 ,,
10.31635/ccschem.020.202000325,,,,,W,None,None,WO3,1,0,0,100,0,0,180,960,0,0,0,0,0,300,,180,0,0,0,1,6,0,0,1,0.5,,770,770 ,,
10.31635/ccschem.020.202000325,,,,,W,None,None,WO3-VO,1,0,0,100,0,0,180,960,0,0,0,0,1,300,,180,0,0,0,1,6,0,0,1,0.5,,590,590 ,,
10.1021/jacs.5b05093,,,,,Mn,None,None,α-MnO2,1,0,0,100,0,0,160,720,0,0,0,0,0,25,0,0,0,0,0,0.1,0.25477707,0.25477707,0,0,5,1,617.8424,618 ,,
10.1021/jacs.5b05093,,,,,Mn,None,None,γ-MnO2,1,0,0,100,0,0,25,1200,1,0,0,0,1,25,0,0,0,0,0,0.1,0.25477707,0.25477707,0,0,5,1,577.01524,577 ,,
10.1021/jacs.5b05093,,,,,Mn,None,None,Mn2O3,1,0,0,100,0,0,150,600,0,0,0,0,0,550,,240,0,0,0,0.1,0.25477707,0.25477707,0,0,5,1,512.51518,513 ,,
10.1021/jacs.1c04332,,,,,Sr,Ir,Zn,SIZO-1,5,4,1,50,40,10,25,,1,0,0,1,0,1100,,1440,0,0,0,0.1,0.126234756,0.126234756,0,0,20,,411,411 ,,
10.1039/C9TA05334D,,,,,Rh,Co,None,RhCo-ANA,1,1,0,50,50,0,90,120,0,0,0,0,0,240,,360,0,0,0,1,2,0,0,0,5,0,250,250 ,,
10.1002/advs.202104636,,,,,V,Ir,None,IrO 2 /V 2 O 5,0.9075,0.141807765,0,86.48558887,13.51441113,0,25,720,1,0,0,0,0,400,5,240,0,0,0,1,0.592216582,0,0,0,1,1,267.15499,267 ,,
10.1002/advs.202104636,,,,,V,Ir,None,IrO 2 /V 2 O 5-500,0.9075,0.141807765,0,86.48558887,13.51441113,0,25,720,1,0,0,0,0,500,5,240,0,0,0,1,0.592216582,0,0,0,1,1,295.13817,295 ,,
10.1039/D2TA02742A,,,,,Ru,Pt,None,Pt-RuO2/KB,0.015060241,0.007627765,0,66.37974684,33.62025316,0,25,,1,0,0,1,0,200,,5,0,0,0,0.1,0.1,0.509756098,0,0,5,1,235,235 ,,
10.1039/D2TA02742A,,,,,Ru,None,None,RuO2/KB,1,0,0,100,0,0,25,,1,0,0,1,0,200,,5,0,0,0,0.1,0.1,0.509756098,0,0,5,1,272,272 ,,
10.1039/D2TA02742A,,,,,Pt,None,None,Pt/KB,1,0,0,100,0,0,25,,1,0,0,1,0,200,,5,0,0,0,0.1,0.1,0.509756098,0,0,5,1,720,720 ,,
10.1039/D2TA02742A,,,,,Ru,Pt,None,Pt-RuO2/KB,1,1,0,50,50,0,25,,1,0,0,1,0,200,,5,0,0,0,0.1,0.1,0.509756098,0,0,5,1,276,276 ,,
